marker_EOI_content_after_num,marker_DQT_num,marker_DHT_num,file_markers_num,marker_DQT_size_max,marker_DHT_size_max,file_size,marker_COM_size_max,marker_APP1_size_max,marker_APP12_size_max,target
0,2,4,11,67,181,10830,0,0,0,0
0,2,4,11,67,181,11944,0,0,0,0
0,2,4,11,67,181,8246,0,0,0,0
0,2,4,11,67,181,12306,0,0,0,0
0,2,4,12,67,181,13070,0,34,0,0
0,2,4,11,67,181,10550,0,0,0,0
0,2,4,11,67,181,10025,0,0,0,0
0,2,4,11,67,181,16514,0,0,0,0
0,2,4,11,67,181,9704,0,0,0,0
0,2,4,11,67,181,10004,0,0,0,0
0,2,4,11,67,181,17011,0,0,0,0
0,2,4,11,67,181,10939,0,0,0,0
0,2,4,11,67,181,15346,0,0,0,0
0,2,4,11,67,181,11067,0,0,0,0
0,2,4,11,67,181,14230,0,0,0,0
0,2,4,11,67,181,9543,0,0,0,0
0,2,4,11,67,181,11128,0,0,0,0
0,2,4,11,67,181,10795,0,0,0,0
0,2,4,11,67,181,12091,0,0,0,0
0,2,4,11,67,181,9195,0,0,0,0
0,2,4,11,67,181,12040,0,0,0,0
0,2,4,11,67,181,10930,0,0,0,0
0,2,4,11,67,181,10077,0,0,0,0
0,2,4,11,67,181,15723,0,0,0,0
0,2,4,11,67,181,8495,0,0,0,0
0,2,4,11,67,181,11230,0,0,0,0
0,2,4,11,67,181,15590,0,0,0,0
